target,init_time,stratum,tcwv,tcwv_pct,precip,precip_pct,month,resid_rms,resid_mean,resid_std
pampas,2022-07-26T00:00:00,extreme,33.64690399169922,95.96774193548389,7.20335592632182e-05,83.46774193548387,7,5.39923620223999,1.886173397302628,4.97017765045166
pampas,2021-09-08T12:00:00,extreme,32.00251388549805,97.08333333333331,0.0015754275955259,98.75,9,4.230090975761414,2.2796651124954224,3.5050289630889893
netherlands,2023-01-20T00:00:00,low,7.04559326171875,11.693548387096774,1.3676555681740863e-05,38.70967741935484,1,1.764642298221588,-0.8042609766125679,1.4901999831199646
netherlands,2022-03-07T00:00:00,low,5.594933032989502,10.887096774193548,4.917987439512217e-07,33.87096774193548,3,5.318514466285706,-5.169497728347778,1.210188329219818
netherlands,2020-05-04T12:00:00,low,12.251439094543455,22.983870967741936,7.4724403020809405e-06,49.596774193548384,5,3.745364189147949,-1.0304661393165588,3.510885238647461
netherlands,2022-10-25T12:00:00,typical,18.296226501464844,47.17741935483871,2.302333086845465e-05,45.16129032258064,10,3.926412224769592,3.199240565299988,2.087510645389557
netherlands,2021-07-09T12:00:00,typical,22.82082176208496,41.12903225806452,6.805514567531645e-05,64.51612903225806,7,3.462715983390808,1.1427076049149036,3.137965559959412
netherlands,2021-12-27T12:00:00,typical,12.648755073547363,49.596774193548384,4.315490059525473e-06,19.35483870967742,12,2.7330247163772583,1.5784572288393974,2.1197038292884827
netherlands,2022-08-15T12:00:00,humid,34.21210861206055,88.30645161290323,0.0004309121286496,92.74193548387096,8,5.209265947341919,-0.4824582934379577,4.955940246582031
netherlands,2020-12-12T00:00:00,humid,16.043912887573242,75.0,9.510394738754258e-05,66.12903225806451,12,3.675582647323608,3.1009395718574524,1.81475830078125
netherlands,2023-02-18T12:00:00,humid,15.49099349975586,75.22123893805309,8.53510427987203e-05,72.56637168141593,2,3.771413564682007,-1.3580729365348816,3.429988741874695
netherlands,2020-02-01T00:00:00,extreme,20.82281875610352,96.46017699115043,0.0002760841452982,86.28318584070797,2,4.8714447021484375,-3.0118018984794617,2.385837435722351
netherlands,2023-10-02T12:00:00,extreme,32.54979705810547,95.96774193548389,2.1370437934820075e-06,18.951612903225808,10,5.613174915313721,-0.0690134763717651,4.491745710372925
netherlands,2023-02-17T00:00:00,extreme,22.17924118041992,98.6725663716814,3.289408050477505e-05,57.07964601769911,2,3.604066491127014,1.069494903087616,3.064471125602722
japan,2020-10-27T00:00:00,low,13.157445907592772,20.967741935483872,6.30716749583371e-06,29.03225806451613,10,9.612906455993652,-4.916951656341553,8.208309650421143
japan,2020-08-01T12:00:00,low,39.36107635498047,21.774193548387096,6.07762485742569e-05,50.403225806451616,8,17.406497955322266,10.795429229736328,13.648386001586914
japan,2021-02-27T00:00:00,low,4.085369110107422,13.274336283185844,8.668554983159993e-06,40.70796460176992,2,11.146281242370605,-9.769917011260986,5.356995582580566
japan,2023-03-27T00:00:00,typical,9.226407051086426,41.53225806451613,1.9738943592528813e-05,50.80645161290322,3,9.04671859741211,-3.3849306106567383,8.365465641021729
japan,2022-02-03T12:00:00,typical,5.60111141204834,43.36283185840708,1.000303109321976e-05,42.47787610619469,2,8.06199836730957,-4.754371404647827,6.384335279464722
japan,2021-03-15T00:00:00,typical,9.102846145629885,41.12903225806452,4.361870651337085e-06,32.25806451612903,3,7.593585968017578,-4.849782109260559,5.783360719680786
japan,2021-08-08T12:00:00,humid,52.72243118286133,89.51612903225806,2.1228674086160023e-05,27.016129032258064,8,22.471803665161133,2.664995551109314,22.27124691009521
japan,2022-02-13T00:00:00,humid,10.697006225585938,84.070796460177,0.0002331644063815,90.2654867256637,2,8.065560817718506,-4.449985384941101,6.662922143936157
japan,2023-10-04T12:00:00,humid,33.24641799926758,85.88709677419355,0.0005057626985944,89.11290322580645,10,13.493551254272461,-2.449043869972229,12.802175521850586
japan,2023-03-23T00:00:00,extreme,28.03301239013672,95.96774193548389,0.0004403496859595,89.11290322580645,3,11.081335544586182,-1.6367327123880386,10.882646083831789
japan,2023-10-01T00:00:00,extreme,42.90059280395508,97.98387096774194,0.0002622071187943,81.85483870967742,10,17.66004753112793,8.942800045013428,15.205205917358398
japan,2021-09-18T00:00:00,extreme,52.6580924987793,95.83333333333334,0.0023563387803733,98.75,9,16.44077444076538,3.6863309144973755,15.968564510345459
