target,case_id,case_key,init_time,stratum,terrain,tcwv_resid_mean_t0,tcwv_resid_mean_t1,tcwv_resid_mean,tcwv_resid_rms_t0,tcwv_resid_rms_t1,tcwv_resid_rms,tcwv_slope_t0,tcwv_slope_t1,tcwv_intercept_t0,tcwv_intercept_t1
atlas,atlas_2023080100_low,atlas|2023-08-01T00:00:00,2023-08-01T00:00:00,low,mountain,-2.5745153427124023,-1.2248857021331787,-1.8997005224227905,10.97519302368164,13.169998168945312,12.122370099883376,5.772839277576087,5.79557750341639,9.823122517612717,9.371489071745863
atlas,atlas_2023091100_humid,atlas|2023-09-11T00:00:00,2023-09-11T00:00:00,humid,mountain,-8.133467674255371,-9.719012260437012,-8.926239967346191,16.81238555908203,19.783430099487305,18.35811012452712,5.847395660287278,5.873705733215278,8.940242420202747,8.443264233466698
atlas,atlas_2023110100_extreme,atlas|2023-11-01T00:00:00,2023-11-01T00:00:00,extreme,mountain,-8.914475440979004,-9.729931831359863,-9.322203636169434,14.214253425598145,14.834137916564941,14.527502334792416,5.895792342183774,5.915657595086239,7.428126646291461,7.132579102756111
cascades_sierra,cascades_sierra_2020021700_typical,cascades_sierra|2020-02-17T00:00:00,2020-02-17T00:00:00,typical,mountain,-7.188366889953613,-7.573033332824707,-7.38070011138916,8.248112678527832,8.40688419342041,8.327876818231449,5.841829798129581,5.872202293413827,8.54759943690156,8.18784229467706
cascades_sierra,cascades_sierra_2020051512_typical,cascades_sierra|2020-05-15T12:00:00,2020-05-15T12:00:00,typical,mountain,-6.98795747756958,-5.0713725090026855,-6.029664993286133,8.096202850341797,6.953277587890625,7.546408742181432,5.854944057071393,5.841567484334427,8.246134499962817,8.53691102796122
cascades_sierra,cascades_sierra_2020081612_humid,cascades_sierra|2020-08-16T12:00:00,2020-08-16T12:00:00,humid,mountain,-2.1642098426818848,-2.4612197875976562,-2.3127148151397705,5.380579471588135,6.2567973136901855,5.835158441493957,5.849620033987697,5.840489306231909,8.761750621617708,9.08419617671631
cascades_sierra,cascades_sierra_2021022700_low,cascades_sierra|2021-02-27T00:00:00,2021-02-27T00:00:00,low,mountain,-3.159457206726074,-2.4312453269958496,-2.795351266860962,4.0661211013793945,3.576880693435669,3.829322153211689,5.918194722203303,5.9371178273578415,7.823175545627439,7.569094482431893
cascades_sierra,cascades_sierra_2021080112_extreme,cascades_sierra|2021-08-01T12:00:00,2021-08-01T12:00:00,extreme,mountain,-8.869200706481934,-8.41643238067627,-8.642816543579102,11.754681587219238,11.246441841125488,11.503368926160915,5.845504998857649,5.8366042829072935,8.324269988096319,8.68279199417457
cascades_sierra,cascades_sierra_2021123000_low,cascades_sierra|2021-12-30T00:00:00,2021-12-30T00:00:00,low,mountain,-0.8913085460662842,-1.7756900787353516,-1.3334993124008179,2.856823444366455,3.7879865169525146,3.354868257092658,5.8980076173960185,5.920574848109092,7.6566894657377444,7.363478271449763
cascades_sierra,cascades_sierra_2022032900_extreme,cascades_sierra|2022-03-29T00:00:00,2022-03-29T00:00:00,extreme,mountain,-1.6308777332305908,-0.30388784408569336,-0.9673827886581421,3.8945016860961914,3.5772712230682373,3.7392521168275215,5.895180492807845,5.920504037661238,7.967114060157103,7.574686316611025
cascades_sierra,cascades_sierra_2022052612_humid,cascades_sierra|2022-05-26T12:00:00,2022-05-26T12:00:00,humid,mountain,-4.527909755706787,-4.78963041305542,-4.6587700843811035,5.862695217132568,6.250411510467529,6.059655075133158,5.878125900251206,5.869973179925862,8.430063455012824,8.673686455412822
cascades_sierra,cascades_sierra_2022101000_typical,cascades_sierra|2022-10-10T00:00:00,2022-10-10T00:00:00,typical,mountain,-5.626370906829834,-5.469459056854248,-5.547914981842041,6.642823219299316,6.038665294647217,6.347935840241255,5.880406436035265,5.897896270620772,8.247440568181341,7.898374071472294
cascades_sierra,cascades_sierra_2023030900_low,cascades_sierra|2023-03-09T00:00:00,2023-03-09T00:00:00,low,mountain,-2.860292434692383,-2.7916135787963867,-2.8259530067443848,3.9159960746765137,3.6231579780578613,3.7724195810412047,5.879229868829048,5.903186119518546,8.114007718472307,7.791981268820222
cascades_sierra,cascades_sierra_2023042300_humid,cascades_sierra|2023-04-23T00:00:00,2023-04-23T00:00:00,humid,mountain,-7.018744945526123,-7.789449214935303,-7.404097080230713,7.865710258483887,8.739242553710938,8.3139568883598,5.904555148225253,5.92892297280031,7.821621577965632,7.398627639950774
cascades_sierra,cascades_sierra_2023061312_extreme,cascades_sierra|2023-06-13T12:00:00,2023-06-13T12:00:00,extreme,mountain,-1.6063950061798096,-2.173260450363159,-1.8898277282714844,6.069497108459473,6.066610336303711,6.068053894048113,5.843233174748398,5.830413947580121,8.962953329606847,9.324571605386216
caspian_lowland,caspian_lowland_2020053100_humid,caspian_lowland|2020-05-31T00:00:00,2020-05-31T00:00:00,humid,flat,-2.320232391357422,-1.473152756690979,-1.8966925740242004,3.811293601989746,3.9554338455200195,3.8840324295024407,5.815638741665764,5.834315429034952,8.825859045828834,8.421744655209583
caspian_lowland,caspian_lowland_2020080300_extreme,caspian_lowland|2020-08-03T00:00:00,2020-08-03T00:00:00,extreme,flat,4.3938727378845215,-1.1735590696334839,1.6101568341255188,7.312994480133057,3.69474458694458,5.793575141016677,5.810745408416265,5.8323238836620535,9.013042225162518,8.612724101702078
caspian_lowland,caspian_lowland_2020080912_low,caspian_lowland|2020-08-09T12:00:00,2020-08-09T12:00:00,low,flat,-0.5542463064193726,0.6243585348129272,0.035056114196777344,2.7779898643493652,4.102591514587402,3.5034614898691525,5.798165041226148,5.7940861798016225,9.26090842344939,9.44818744490565
caspian_lowland,caspian_lowland_2020100212_low,caspian_lowland|2020-10-02T12:00:00,2020-10-02T12:00:00,low,flat,-8.595253944396973,-6.402095317840576,-7.498674631118774,8.932340621948242,7.248075485229492,8.133919941396382,5.899826374083481,5.8855301510128895,7.772981574040174,8.130382383516016
caspian_lowland,caspian_lowland_2020121612_humid,caspian_lowland|2020-12-16T12:00:00,2020-12-16T12:00:00,humid,flat,1.657903790473938,2.471696376800537,2.0648000836372375,3.011777400970459,3.4208028316497803,3.222785683691946,5.91515515905608,5.905314743295858,7.499310893352699,7.7135844455186495
caspian_lowland,caspian_lowland_2021042700_extreme,caspian_lowland|2021-04-27T00:00:00,2021-04-27T00:00:00,extreme,flat,3.9157893657684326,2.3189873695373535,3.117388367652893,4.218651294708252,4.014497756958008,4.1178399062472355,5.877587530297832,5.896705733167362,8.092872542359002,7.79337778199822
caspian_lowland,caspian_lowland_2021052612_extreme,caspian_lowland|2021-05-26T12:00:00,2021-05-26T12:00:00,extreme,flat,-1.7481940984725952,1.9219979047775269,0.08690190315246582,3.57393217086792,3.8235344886779785,3.7008382258668546,5.820143321257728,5.807310422050253,9.067355279997969,9.33657808655337
caspian_lowland,caspian_lowland_2021061012_humid,caspian_lowland|2021-06-10T12:00:00,2021-06-10T12:00:00,humid,flat,-1.066155195236206,0.06492166221141815,-0.500616766512394,3.5893404483795166,2.924612283706665,3.2738907941760353,5.829730689813038,5.819980464145716,9.129666638987583,9.412659067036605
caspian_lowland,caspian_lowland_2021070200_typical,caspian_lowland|2021-07-02T00:00:00,2021-07-02T00:00:00,typical,flat,-3.135291337966919,-6.054627895355225,-4.594959616661072,5.008434772491455,8.063480377197266,6.712083680339023,5.831640253025773,5.843397990705649,9.339960183520072,8.997648057367476
caspian_lowland,caspian_lowland_2021111200_low,caspian_lowland|2021-11-12T00:00:00,2021-11-12T00:00:00,low,flat,-4.580982685089111,-6.255475997924805,-5.418229341506958,4.766574859619141,6.382396221160889,5.6327265784982865,5.915576627844629,5.933089286506685,7.437664261572615,7.231466253486972
caspian_lowland,caspian_lowland_2022040612_typical,caspian_lowland|2022-04-06T12:00:00,2022-04-06T12:00:00,typical,flat,-0.8909369707107544,1.8396668434143066,0.4743649363517761,3.4178683757781982,3.32877516746521,3.3736158902339293,5.911631209258883,5.9067913581864895,7.811485754218379,7.981014903944482
caspian_lowland,caspian_lowland_2022052212_typical,caspian_lowland|2022-05-22T12:00:00,2022-05-22T12:00:00,typical,flat,3.0176351070404053,4.916155815124512,3.9668954610824585,5.435007095336914,5.997435092926025,5.723134185925716,5.8487491614119556,5.833025968506923,8.652646565267247,8.995038123968369
caucasus,caucasus_2020031312_extreme,caucasus|2020-03-13T12:00:00,2020-03-13T12:00:00,extreme,mountain,-8.979512214660645,-8.164896965026855,-8.57220458984375,15.355926513671875,17.042158126831055,16.22096841611506,5.831369398532721,5.830190043923661,8.993269730563364,9.059439671568029
caucasus,caucasus_2020051412_low,caucasus|2020-05-14T12:00:00,2020-05-14T12:00:00,low,mountain,-10.967193603515625,-9.58576774597168,-10.276480674743652,20.088054656982422,20.173309326171875,20.130727123868706,5.8448166167889335,5.839903321388372,8.294263273676846,8.467278694842687
caucasus,caucasus_2021021300_humid,caucasus|2021-02-13T00:00:00,2021-02-13T00:00:00,humid,mountain,-6.4316205978393555,-6.219645023345947,-6.325632810592651,12.82431411743164,13.78091049194336,13.311208182759202,5.887460137350747,5.908482043298574,8.269430060563554,7.949585123026274
caucasus,caucasus_2021071100_typical,caucasus|2021-07-11T00:00:00,2021-07-11T00:00:00,typical,mountain,-4.249663352966309,-4.837287425994873,-4.543475389480591,21.598905563354492,23.86294937133789,22.75909789769512,5.803936425684168,5.821898205198781,9.949551794068075,9.545893415577895
