case_id,target,scale,region_kind,perturb_timestep,mode,model,target_var,mask_center_lat,mask_center_lon,pooled_saliency,dose_mm,actual_target_score,plus_target_score,minus_target_score,plus_target_delta,minus_target_delta,signed_target_response,common_target_response,mean_abs_target_delta,output_opposite_sign,stage_name,family,stage_index,n_blocks,plus_delta_rms_mean,minus_delta_rms_mean,contrast_rms_mean,common_rms_mean,signed_cosine_mean,contrast_share_mean,magnitude,perturb_level_hpa,plus_clip_frac,minus_clip_frac,plus_realized_frac,minus_realized_frac,pair_asymmetry
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,precip_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,2.11,4.565371036529541,4.565504550933838,4.565183639526367,0.000133514404296875,-0.00018739700317382812,0.00016045570373535156,-2.6941299438476562e-05,0.00016045570373535156,True,enc_s2,encoder,2,8,0.0014762765495106578,0.0008765124657656997,0.0007378559821518138,0.0009640926582505926,-0.3014817396718372,0.43362072230645404,,,,,,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,precip_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,2.11,4.565371036529541,4.565504550933838,4.565183639526367,0.000133514404296875,-0.00018739700317382812,0.00016045570373535156,-2.6941299438476562e-05,0.00016045570373535156,True,dec_s0,decoder,0,8,0.0021887849434278905,0.0014652072422904894,0.0010935905957012437,0.0015077884017955512,-0.3405422104010408,0.42087140771628617,,,,,,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,precip_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,2.11,4.565371036529541,4.565504550933838,4.565183639526367,0.000133514404296875,-0.00018739700317382812,0.00016045570373535156,-2.6941299438476562e-05,0.00016045570373535156,True,dec_s1,decoder,1,10,0.002799616160336882,0.002415401872713119,0.0013994975539389997,0.0022085912292823195,-0.4436339877865792,0.38868308254190936,,,,,,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,precip_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,2.11,4.565371036529541,4.565504550933838,4.565183639526367,0.000133514404296875,-0.00018739700317382812,0.00016045570373535156,-2.6941299438476562e-05,0.00016045570373535156,True,dec_s2,decoder,2,6,0.008318639282758037,0.0061670769937336445,0.004151054231139521,0.006032717181369662,-0.39797402854283487,0.4074310296699822,,,,,,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,q850_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,,4.565371036529541,4.601867198944092,4.511790752410889,0.03649616241455078,-0.053580284118652344,0.04503822326660156,-0.008542060852050781,0.04503822326660156,True,enc_s0,encoder,0,6,0.02301816052446763,0.023685884661972523,0.02211181229601304,0.007578163951014479,0.7935337162253487,0.7444026636606925,1.0,850,0.0,0.07634327346005541,1.0,0.9170534840505181,0.08294651594948192
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,q850_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,,4.565371036529541,4.601867198944092,4.511790752410889,0.03649616241455078,-0.053580284118652344,0.04503822326660156,-0.008542060852050781,0.04503822326660156,True,enc_s1,encoder,1,10,0.02138126352801919,0.01370004303753376,0.0148377506993711,0.010002085380256176,0.44119221028085215,0.6070029840311382,1.0,850,0.0,0.07634327346005541,1.0,0.9170534840505181,0.08294651594948192
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,q850_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,,4.565371036529541,4.601867198944092,4.511790752410889,0.03649616241455078,-0.053580284118652344,0.04503822326660156,-0.008542060852050781,0.04503822326660156,True,enc_s2,encoder,2,8,0.010466051520779729,0.007518216094467789,0.007637746457476169,0.00496936816489324,0.4330254511242201,0.6060201496088651,1.0,850,0.0,0.07634327346005541,1.0,0.9170534840505181,0.08294651594948192
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,q850_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,,4.565371036529541,4.601867198944092,4.511790752410889,0.03649616241455078,-0.053580284118652344,0.04503822326660156,-0.008542060852050781,0.04503822326660156,True,dec_s0,decoder,0,8,0.014913389692083001,0.010857745073735714,0.010735718882642686,0.0074090794078074396,0.3780788941431621,0.5917381614142653,1.0,850,0.0,0.07634327346005541,1.0,0.9170534840505181,0.08294651594948192
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,q850_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,,4.565371036529541,4.601867198944092,4.511790752410889,0.03649616241455078,-0.053580284118652344,0.04503822326660156,-0.008542060852050781,0.04503822326660156,True,dec_s1,decoder,1,10,0.013718168949708343,0.014294795272871853,0.011243864614516496,0.00834130309522152,0.33150983086536623,0.5824915549136532,1.0,850,0.0,0.07634327346005541,1.0,0.9170534840505181,0.08294651594948192
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,q850_trace,precip_only,q850,-61.02252252252252,172.2004848495109,8.954866643762216e-06,,4.565371036529541,4.601867198944092,4.511790752410889,0.03649616241455078,-0.053580284118652344,0.04503822326660156,-0.008542060852050781,0.04503822326660156,True,dec_s2,decoder,2,6,0.03642369247972965,0.04415617696940899,0.03482512074212233,0.020612502470612526,0.5084193239450657,0.6285749146232646,1.0,850,0.0,0.07634327346005541,1.0,0.9170534840505181,0.08294651594948192
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,precip_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,2.11,4.549033164978027,4.558157920837402,4.548933029174805,0.009124755859375,-0.00010013580322265625,0.004612445831298828,0.004512310028076172,0.004612445831298828,True,enc_s0,encoder,0,6,0.0019530947126137714,0.0004969591488285611,0.0009533887011154244,0.001061395926323409,-0.2216867509227246,0.47128957495246987,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,precip_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,2.11,4.549033164978027,4.558157920837402,4.548933029174805,0.009124755859375,-0.00010013580322265625,0.004612445831298828,0.004512310028076172,0.004612445831298828,True,enc_s1,encoder,1,10,0.0017446345183998347,0.0012828649749280884,0.0008330857905093581,0.0012947537237778307,-0.3590828695008859,0.41473024531854585,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,precip_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,2.11,4.549033164978027,4.558157920837402,4.548933029174805,0.009124755859375,-0.00010013580322265625,0.004612445831298828,0.004512310028076172,0.004612445831298828,True,enc_s2,encoder,2,8,0.0007889255284680985,0.0007195645666797645,0.0003932977379008662,0.0006445218969020061,-0.4646144468553935,0.37901651592350466,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,precip_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,2.11,4.549033164978027,4.558157920837402,4.548933029174805,0.009124755859375,-0.00010013580322265625,0.004612445831298828,0.004512310028076172,0.004612445831298828,True,dec_s0,decoder,0,8,0.0013719124108320102,0.0012993351992918178,0.0006844708768767305,0.0011474835337139666,-0.48280275367854153,0.373778279827368,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,precip_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,2.11,4.549033164978027,4.558157920837402,4.548933029174805,0.009124755859375,-0.00010013580322265625,0.004612445831298828,0.004512310028076172,0.004612445831298828,True,dec_s1,decoder,1,10,0.0023667133995331825,0.0023419109871611,0.0011824254295788705,0.00203588135773316,-0.5100991919591027,0.3674878806186822,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,precip_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,2.11,4.549033164978027,4.558157920837402,4.548933029174805,0.009124755859375,-0.00010013580322265625,0.004612445831298828,0.004512310028076172,0.004612445831298828,True,dec_s2,decoder,2,6,0.006339652619014184,0.005941546366860469,0.0031609132032220564,0.005268376475820939,-0.49908532402496353,0.3749397216685641,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,q850_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,,4.549033164978027,5.008613109588623,4.065053939819336,0.4595799446105957,-0.4839792251586914,0.47177958488464355,-0.012199640274047852,0.47177958488464355,True,enc_s0,encoder,0,6,0.0058454776493211584,0.006381523484985034,0.005861101284002264,0.0017534345970489085,0.8452255321744642,0.7686211124606009,1.0,850,0.0,0.01574264202600958,1.0,0.9932579096003352,0.006742090399664751
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,q850_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,,4.549033164978027,5.008613109588623,4.065053939819336,0.4595799446105957,-0.4839792251586914,0.47177958488464355,-0.012199640274047852,0.47177958488464355,True,enc_s1,encoder,1,10,0.005357227195054293,0.0044429006287828084,0.004208845971152187,0.002512038697022945,0.527450237804421,0.6411827256031266,1.0,850,0.0,0.01574264202600958,1.0,0.9932579096003352,0.006742090399664751
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,q850_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,,4.549033164978027,5.008613109588623,4.065053939819336,0.4595799446105957,-0.4839792251586914,0.47177958488464355,-0.012199640274047852,0.47177958488464355,True,enc_s2,encoder,2,8,0.0022537163458764553,0.0020067339937668294,0.0017844626563601196,0.0011700189643306658,0.4135558608981838,0.6040256770495849,1.0,850,0.0,0.01574264202600958,1.0,0.9932579096003352,0.006742090399664751
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,q850_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,,4.549033164978027,5.008613109588623,4.065053939819336,0.4595799446105957,-0.4839792251586914,0.47177958488464355,-0.012199640274047852,0.47177958488464355,True,dec_s0,decoder,0,8,0.003485259658191353,0.0032543817651458085,0.002800763613777235,0.0018776422657538205,0.3949913990317857,0.5988217541921435,1.0,850,0.0,0.01574264202600958,1.0,0.9932579096003352,0.006742090399664751
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,q850_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,,4.549033164978027,5.008613109588623,4.065053939819336,0.4595799446105957,-0.4839792251586914,0.47177958488464355,-0.012199640274047852,0.47177958488464355,True,dec_s1,decoder,1,10,0.003690166585147381,0.004169175354763866,0.0030499516753479837,0.002488939859904349,0.20211612060833678,0.5478893788913274,1.0,850,0.0,0.01574264202600958,1.0,0.9932579096003352,0.006742090399664751
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,hotspot,t1,q850_trace,precip_only,q850,41.97747747747748,239.69295654039695,7.42684060242027e-05,,4.549033164978027,5.008613109588623,4.065053939819336,0.4595799446105957,-0.4839792251586914,0.47177958488464355,-0.012199640274047852,0.47177958488464355,True,dec_s2,decoder,2,6,0.012118374928832054,0.013928619058181843,0.010909403984745344,0.007170484013234575,0.46280833237806657,0.6034284303702054,1.0,850,0.0,0.01574264202600958,1.0,0.9932579096003352,0.006742090399664751
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,precip_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,2.11,4.549033164978027,4.548079967498779,4.54746675491333,-0.0009531974792480469,-0.0015664100646972656,0.0003066062927246094,-0.0012598037719726562,0.0012598037719726562,False,enc_s0,encoder,0,6,0.0022358304898565016,0.0005013202123033503,0.0010939920127081375,0.0011972997065943976,-0.207750245675718,0.47600607778233583,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,precip_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,2.11,4.549033164978027,4.548079967498779,4.54746675491333,-0.0009531974792480469,-0.0015664100646972656,0.0003066062927246094,-0.0012598037719726562,0.0012598037719726562,False,enc_s1,encoder,1,10,0.001825327076949179,0.001241528446553275,0.000871795299462974,0.0013066604326013476,-0.34054970738029056,0.42136802410773316,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,precip_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,2.11,4.549033164978027,4.548079967498779,4.54746675491333,-0.0009531974792480469,-0.0015664100646972656,0.0003066062927246094,-0.0012598037719726562,0.0012598037719726562,False,enc_s2,encoder,2,8,0.0008285967996926047,0.0006906975759193301,0.0004127937318116892,0.0006414323506760411,-0.4262279227242669,0.3916680162270422,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,precip_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,2.11,4.549033164978027,4.548079967498779,4.54746675491333,-0.0009531974792480469,-0.0015664100646972656,0.0003066062927246094,-0.0012598037719726562,0.0012598037719726562,False,dec_s0,decoder,0,8,0.0013988221617182717,0.0012741565878968686,0.0006975643991609104,0.0011417475689086132,-0.46463983311583557,0.3796451179953452,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,precip_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,2.11,4.549033164978027,4.548079967498779,4.54746675491333,-0.0009531974792480469,-0.0015664100646972656,0.0003066062927246094,-0.0012598037719726562,0.0012598037719726562,False,dec_s1,decoder,1,10,0.0023862139321863653,0.002325777732767165,0.0011906582105439157,0.0020332201616838574,-0.503509761177285,0.36957356740161573,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,precip_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,2.11,4.549033164978027,4.548079967498779,4.54746675491333,-0.0009531974792480469,-0.0015664100646972656,0.0003066062927246094,-0.0012598037719726562,0.0012598037719726562,False,dec_s2,decoder,2,6,0.006593028316274285,0.005910658355181416,0.003282619950671991,0.005331776415308316,-0.48130603624931984,0.3809805768640094,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,q850_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,,4.549033164978027,4.549232482910156,4.548783302307129,0.00019931793212890625,-0.0002498626708984375,0.00022459030151367188,-2.5272369384765625e-05,0.00022459030151367188,True,enc_s0,encoder,0,6,0.007752868579700589,0.007365540834143758,0.007272446683297555,0.0020721787974859276,0.8575067262227943,0.7775971106414993,1.0,850,0.0,0.15402070628279677,1.0,0.7489339770670717,0.2510660229329284
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,q850_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,,4.549033164978027,4.549232482910156,4.548783302307129,0.00019931793212890625,-0.0002498626708984375,0.00022459030151367188,-2.5272369384765625e-05,0.00022459030151367188,True,enc_s1,encoder,1,10,0.0053455288987606766,0.004358029179275036,0.004205973842181266,0.002408323052804917,0.5521304766340809,0.6501059680044373,1.0,850,0.0,0.15402070628279677,1.0,0.7489339770670717,0.2510660229329284
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,q850_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,,4.549033164978027,4.549232482910156,4.548783302307129,0.00019931793212890625,-0.0002498626708984375,0.00022459030151367188,-2.5272369384765625e-05,0.00022459030151367188,True,enc_s2,encoder,2,8,0.002548288262914866,0.0019640385871753097,0.001945074400282465,0.0011796305334428325,0.4925671136799159,0.6227365639148164,1.0,850,0.0,0.15402070628279677,1.0,0.7489339770670717,0.2510660229329284
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,q850_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,,4.549033164978027,4.549232482910156,4.548783302307129,0.00019931793212890625,-0.0002498626708984375,0.00022459030151367188,-2.5272369384765625e-05,0.00022459030151367188,True,dec_s0,decoder,0,8,0.0035466794506646693,0.0026694607513491064,0.002576822618721053,0.00179188403126318,0.3785977647377482,0.5904415276065083,1.0,850,0.0,0.15402070628279677,1.0,0.7489339770670717,0.2510660229329284
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,q850_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,,4.549033164978027,4.549232482910156,4.548783302307129,0.00019931793212890625,-0.0002498626708984375,0.00022459030151367188,-2.5272369384765625e-05,0.00022459030151367188,True,dec_s1,decoder,1,10,0.004950007563456893,0.004021783778443933,0.0037137717939913274,0.0025580507237464188,0.3986755715141547,0.5927065795693184,1.0,850,0.0,0.15402070628279677,1.0,0.7489339770670717,0.2510660229329284
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,local,low_near,t1,q850_trace,precip_only,q850,51.97747747747748,257.19295654039695,1.0740226343841641e-06,,4.549033164978027,4.549232482910156,4.548783302307129,0.00019931793212890625,-0.0002498626708984375,0.00022459030151367188,-2.5272369384765625e-05,0.00022459030151367188,True,dec_s2,decoder,2,6,0.018376171278456848,0.016758030590911705,0.016309663963814575,0.006576579452181856,0.8232593582087625,0.7126375660843148,1.0,850,0.0,0.15402070628279677,1.0,0.7489339770670717,0.2510660229329284
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,precip_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,2.11,4.549033164978027,4.560142993927002,4.548259735107422,0.01110982894897461,-0.0007734298706054688,0.005941629409790039,0.00516819953918457,0.005941629409790039,True,enc_s0,encoder,0,6,0.004410905724701782,0.0005942303202270219,0.0021970030114365122,0.0022563635332820318,-0.09759077881209204,0.49264552055669353,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,precip_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,2.11,4.549033164978027,4.560142993927002,4.548259735107422,0.01110982894897461,-0.0007734298706054688,0.005941629409790039,0.00516819953918457,0.005941629409790039,True,enc_s1,encoder,1,10,0.002987324888817966,0.0015777248656377197,0.0014679895364679396,0.0019112031441181898,-0.26031455359448186,0.4466200540980748,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,precip_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,2.11,4.549033164978027,4.560142993927002,4.548259735107422,0.01110982894897461,-0.0007734298706054688,0.005941629409790039,0.00516819953918457,0.005941629409790039,True,enc_s2,encoder,2,8,0.0011861722741741687,0.0008525409866706468,0.0005935450826655142,0.0008453712507616729,-0.3641290431062862,0.41257725424897185,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,precip_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,2.11,4.549033164978027,4.560142993927002,4.548259735107422,0.01110982894897461,-0.0007734298706054688,0.005941629409790039,0.00516819953918457,0.005941629409790039,True,dec_s0,decoder,0,8,0.0018123303598258644,0.0014233562833396718,0.0009063822362804785,0.0013542036613216624,-0.3984117618433125,0.40130334988211747,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,precip_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,2.11,4.549033164978027,4.560142993927002,4.548259735107422,0.01110982894897461,-0.0007734298706054688,0.005941629409790039,0.00516819953918457,0.005941629409790039,True,dec_s1,decoder,1,10,0.002595937077421695,0.0023975140298716723,0.0012974630983080715,0.0021354622673243283,-0.47568109235743083,0.3784322610096535,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,precip_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,2.11,4.549033164978027,4.560142993927002,4.548259735107422,0.01110982894897461,-0.0007734298706054688,0.005941629409790039,0.00516819953918457,0.005941629409790039,True,dec_s2,decoder,2,6,0.008566365111619234,0.00605674390681088,0.00428320801195999,0.006060638464987278,-0.3830547173853705,0.41342373493978996,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,q850_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,,4.549033164978027,5.163060188293457,3.8473050594329834,0.6140270233154297,-0.701728105545044,0.6578775644302368,-0.04385054111480713,0.6578775644302368,True,enc_s0,encoder,0,6,0.01473776064813137,0.015298703374962011,0.014476546086370945,0.004001096938736737,0.8598272337381864,0.7825266007798254,1.0,850,0.0,0.04031361896530436,1.0,0.949947064828067,0.050052935171933
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,q850_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,,4.549033164978027,5.163060188293457,3.8473050594329834,0.6140270233154297,-0.701728105545044,0.6578775644302368,-0.04385054111480713,0.6578775644302368,True,enc_s1,encoder,1,10,0.010950742335990072,0.009336467506363988,0.009046590561047197,0.004611661424860358,0.6216525482909152,0.6719299027744785,1.0,850,0.0,0.04031361896530436,1.0,0.949947064828067,0.050052935171933
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,q850_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,,4.549033164978027,5.163060188293457,3.8473050594329834,0.6140270233154297,-0.701728105545044,0.6578775644302368,-0.04385054111480713,0.6578775644302368,True,enc_s2,encoder,2,8,0.004698954231571406,0.004025746806291863,0.0038291503151413053,0.002116855073836632,0.5549523408550583,0.6441204820926202,1.0,850,0.0,0.04031361896530436,1.0,0.949947064828067,0.050052935171933
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,q850_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,,4.549033164978027,5.163060188293457,3.8473050594329834,0.6140270233154297,-0.701728105545044,0.6578775644302368,-0.04385054111480713,0.6578775644302368,True,dec_s0,decoder,0,8,0.006934541277587414,0.006115997035522014,0.0056910140556283295,0.0032189529738388956,0.5367555625836763,0.6388362091321995,1.0,850,0.0,0.04031361896530436,1.0,0.949947064828067,0.050052935171933
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,q850_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,,4.549033164978027,5.163060188293457,3.8473050594329834,0.6140270233154297,-0.701728105545044,0.6578775644302368,-0.04385054111480713,0.6578775644302368,True,dec_s1,decoder,1,10,0.006607433804310859,0.006827799789607525,0.005807719146832824,0.0033774293609894813,0.5419735478507167,0.6337034665857137,1.0,850,0.0,0.04031361896530436,1.0,0.949947064828067,0.050052935171933
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,hotspot,t1,q850_trace,precip_only,q850,39.47747747747748,239.69295654039695,0.00013925741950515658,,4.549033164978027,5.163060188293457,3.8473050594329834,0.6140270233154297,-0.701728105545044,0.6578775644302368,-0.04385054111480713,0.6578775644302368,True,dec_s2,decoder,2,6,0.02514378974835078,0.026101695373654366,0.023369324083129566,0.01051701900238792,0.7172214210550237,0.6897607584834194,1.0,850,0.0,0.04031361896530436,1.0,0.949947064828067,0.050052935171933
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,low_near,t1,precip_trace,precip_only,q850,59.47747747747748,239.69295654039695,1.033178068610141e-05,2.11,4.549033164978027,4.545782089233398,4.548685073852539,-0.0032510757446289062,-0.00034809112548828125,-0.0014514923095703125,-0.0017995834350585938,0.0017995834350585938,False,enc_s0,encoder,0,6,0.00580786494538188,0.0006348719180095941,0.002896031403603653,0.002948868825721244,-0.08070107322603744,0.49505344282346725,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,low_near,t1,precip_trace,precip_only,q850,59.47747747747748,239.69295654039695,1.033178068610141e-05,2.11,4.549033164978027,4.545782089233398,4.548685073852539,-0.0032510757446289062,-0.00034809112548828125,-0.0014514923095703125,-0.0017995834350585938,0.0017995834350585938,False,enc_s1,encoder,1,10,0.003283921955153346,0.0015841418236959726,0.0016171068302355707,0.0020383261842653157,-0.24384614608527908,0.45187165810469176,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,low_near,t1,precip_trace,precip_only,q850,59.47747747747748,239.69295654039695,1.033178068610141e-05,2.11,4.549033164978027,4.545782089233398,4.548685073852539,-0.0032510757446289062,-0.00034809112548828125,-0.0014514923095703125,-0.0017995834350585938,0.0017995834350585938,False,enc_s2,encoder,2,8,0.0014004246186232194,0.0008407521454500966,0.0006997880482231267,0.0009189100601361133,-0.3055594056249278,0.4324039629632491,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,low_near,t1,precip_trace,precip_only,q850,59.47747747747748,239.69295654039695,1.033178068610141e-05,2.11,4.549033164978027,4.545782089233398,4.548685073852539,-0.0032510757446289062,-0.00034809112548828125,-0.0014514923095703125,-0.0017995834350585938,0.0017995834350585938,False,dec_s0,decoder,0,8,0.002071227034321055,0.0014122121647233143,0.0010345009723096155,0.0014395701145986095,-0.3485158975820145,0.4185751321575114,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,low_near,t1,precip_trace,precip_only,q850,59.47747747747748,239.69295654039695,1.033178068610141e-05,2.11,4.549033164978027,4.545782089233398,4.548685073852539,-0.0032510757446289062,-0.00034809112548828125,-0.0014514923095703125,-0.0017995834350585938,0.0017995834350585938,False,dec_s1,decoder,1,10,0.0027469645254313948,0.002385045797564089,0.0013713586202356964,0.0021764925098977984,-0.448348041065828,0.38755559355529806,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,low_near,t1,precip_trace,precip_only,q850,59.47747747747748,239.69295654039695,1.033178068610141e-05,2.11,4.549033164978027,4.545782089233398,4.548685073852539,-0.0032510757446289062,-0.00034809112548828125,-0.0014514923095703125,-0.0017995834350585938,0.0017995834350585938,False,dec_s2,decoder,2,6,0.011571037427832684,0.0060259858922411995,0.005773978773504496,0.007211615874742468,-0.2933684465558875,0.44278573592184206,,,,,,,
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,low_near,t1,q850_trace,precip_only,q850,59.47747747747748,239.69295654039695,1.033178068610141e-05,,4.549033164978027,4.556301593780518,4.5418500900268555,0.007268428802490234,-0.007183074951171875,0.007225751876831055,4.267692565917969e-05,0.007225751876831055,True,enc_s0,encoder,0,6,0.02563591922322909,0.022857841725150745,0.022856217498580616,0.008252544794231653,0.7766829856691534,0.7343120624371782,1.0,850,0.0,0.1635890872894956,1.0,0.7304910522845454,0.26950894771545464
cascades_sierra_2020-11-13T18:00:00,cascades_sierra,synoptic,low_near,t1,q850_trace,precip_only,q850,59.47747747747748,239.69295654039695,1.033178068610141e-05,,4.549033164978027,4.556301593780518,4.5418500900268555,0.007268428802490234,-0.007183074951171875,0.007225751876831055,4.267692565917969e-05,0.007225751876831055,True,enc_s1,encoder,1,10,0.023979453183710576,0.014838947262614966,0.016192578710615635,0.011537265637889505,0.41228256552772147,0.5955005244783926,1.0,850,0.0,0.1635890872894956,1.0,0.7304910522845454,0.26950894771545464
