case_id,target,scale,region_kind,perturb_timestep,mode,model,target_var,mask_center_lat,mask_center_lon,pooled_saliency,magnitude,perturb_level_hpa,plus_clip_frac,minus_clip_frac,plus_realized_frac,minus_realized_frac,pair_asymmetry,actual_target_score,plus_target_score,minus_target_score,plus_target_delta,minus_target_delta,signed_target_response,common_target_response,mean_abs_target_delta,output_opposite_sign,skipped,skip_reason
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_only,precip,30.22747747747748,18.75262583833606,1.5600626284140162e-05,1.0,850,0.0,0.006735983971812498,1.0,0.9941714463220398,0.0058285536779601735,3.2875254154205322,3.272787570953369,3.286512613296509,-0.014737844467163086,-0.0010128021240234375,-0.006862521171569824,-0.007875323295593262,0.007875323295593262,False,,
alps_east_2020-06-29T06:00:00,alps_east,synoptic,hotspot,t1,q850_trace,precip_zwd,zwd,50.22747747747748,8.752625838336058,0.0001581767137395218,1.0,850,0.0,0.004119016552818072,1.0,0.9971609242037252,0.0028390757962748836,126.06182861328125,120.337158203125,126.29737854003906,-5.72467041015625,0.2355499267578125,-2.9801101684570312,-2.7445602416992188,2.9801101684570312,True,,
alps_east_2020-06-29T06:00:00,alps_east,synoptic,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_zwd,zwd,30.22747747747748,18.75262583833606,1.5600626284140162e-05,1.0,850,0.0,0.006735983971812498,1.0,0.9941714463220398,0.0058285536779601735,126.06182861328125,126.03345489501953,126.17597198486328,-0.02837371826171875,0.11414337158203125,-0.071258544921875,0.04288482666015625,0.071258544921875,True,,
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_zwd,precip,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,1.5746012926101685,1.748927354812622,1.281300663948059,0.1743260622024536,-0.2933006286621094,0.2338133454322815,-0.05948728322982788,0.2338133454322815,True,,
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_only,precip,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,1.3489608764648438,1.5601224899291992,0.9465904831886292,0.21116161346435547,-0.4023703932762146,0.30676600337028503,-0.09560438990592957,0.30676600337028503,True,,
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_zwd,precip,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,1.5746012926101685,1.5723804235458374,1.5737007856369019,-0.0022208690643310547,-0.0009005069732666016,-0.0006601810455322266,-0.0015606880187988281,0.0015606880187988281,False,,
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_only,precip,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,1.3489608764648438,1.3501853942871094,1.3502261638641357,0.001224517822265625,0.0012652873992919922,-2.0384788513183594e-05,0.0012449026107788086,0.0012449026107788086,False,,
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_zwd,zwd,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,50.24027633666992,51.45475769042969,48.83709716796875,1.2144813537597656,-1.4031791687011719,1.3088302612304688,-0.09434890747070312,1.3088302612304688,True,,
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_zwd,zwd,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,50.24027633666992,50.20116424560547,50.224300384521484,-0.039112091064453125,-0.0159759521484375,-0.011568069458007812,-0.027544021606445312,0.027544021606445312,False,,
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_zwd,precip,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,1.5746012926101685,1.7323027849197388,1.1717875003814697,0.1577014923095703,-0.40281379222869873,0.2802576422691345,-0.12255614995956421,0.2802576422691345,True,,
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_only,precip,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,1.3489608764648438,1.5517916679382324,0.8307579755783081,0.20283079147338867,-0.5182029008865356,0.36051684617996216,-0.1576860547065735,0.36051684617996216,True,,
andes_2020-03-25T12:00:00,andes,synoptic,low_near,t1,q850_trace,precip_zwd,precip,-45.02252252252252,273.04529172445586,1.6329822756233625e-05,1.0,850,0.0,0.017014781945111784,1.0,0.9856767165060454,0.014323283493954649,1.5746012926101685,1.577559471130371,1.5655090808868408,0.0029581785202026367,-0.009092211723327637,0.006025195121765137,-0.0030670166015625,0.006025195121765137,True,,
andes_2020-03-25T12:00:00,andes,synoptic,low_near,t1,q850_trace,precip_only,precip,-45.02252252252252,273.04529172445586,1.6329822756233625e-05,1.0,850,0.0,0.017014781945111784,1.0,0.9856767165060454,0.014323283493954649,1.3489608764648438,1.348555564880371,1.342142105102539,-0.00040531158447265625,-0.0068187713623046875,0.0032067298889160156,-0.003612041473388672,0.003612041473388672,False,,
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_zwd,zwd,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,50.24027633666992,50.959720611572266,48.48688888549805,0.7194442749023438,-1.753387451171875,1.2364158630371094,-0.5169715881347656,1.2364158630371094,True,,
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
andes_2020-03-25T12:00:00,andes,synoptic,low_near,t1,q850_trace,precip_zwd,zwd,-45.02252252252252,273.04529172445586,1.6329822756233625e-05,1.0,850,0.0,0.017014781945111784,1.0,0.9856767165060454,0.014323283493954649,50.24027633666992,50.2365608215332,50.21783447265625,-0.00371551513671875,-0.022441864013671875,0.009363174438476562,-0.013078689575195312,0.013078689575195312,False,,
andes_2020-03-25T12:00:00,andes,synoptic,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,local,hotspot,t1,q850_trace,precip_zwd,precip,44.97747747747748,359.3983431897952,7.633692439412698e-05,1.0,850,0.0,0.0,1.0,1.0,0.0,4.478277206420898,4.552304267883301,4.176416397094727,0.07402706146240234,-0.3018608093261719,0.1879439353942871,-0.11391687393188477,0.1879439353942871,True,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,local,hotspot,t1,q850_trace,precip_only,precip,44.97747747747748,359.3983431897952,7.633692439412698e-05,1.0,850,0.0,0.0,1.0,1.0,0.0,4.260673522949219,4.430772304534912,3.790684938430786,0.17009878158569336,-0.4699885845184326,0.320043683052063,-0.14994490146636963,0.320043683052063,True,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,local,low_near,t1,q850_trace,precip_zwd,precip,54.97747747747748,344.3983431897952,1.489134206167364e-06,1.0,850,0.0,0.05391832958900489,1.0,0.9490475464748457,0.05095245352515427,4.478277206420898,4.476295471191406,4.484753608703613,-0.0019817352294921875,0.006476402282714844,-0.004229068756103516,0.002247333526611328,0.004229068756103516,True,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,local,low_near,t1,q850_trace,precip_only,precip,54.97747747747748,344.3983431897952,1.489134206167364e-06,1.0,850,0.0,0.05391832958900489,1.0,0.9490475464748457,0.05095245352515427,4.260673522949219,4.259119987487793,4.259952545166016,-0.0015535354614257812,-0.000720977783203125,-0.0004162788391113281,-0.0011372566223144531,0.0011372566223144531,False,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,local,hotspot,t1,q850_trace,precip_zwd,zwd,44.97747747747748,359.3983431897952,7.633692439412698e-05,1.0,850,0.0,0.0,1.0,1.0,0.0,123.05393981933594,123.9506607055664,122.83174133300781,0.8967208862304688,-0.222198486328125,0.5594596862792969,0.3372611999511719,0.5594596862792969,True,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,local,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,local,low_near,t1,q850_trace,precip_zwd,zwd,54.97747747747748,344.3983431897952,1.489134206167364e-06,1.0,850,0.0,0.05391832958900489,1.0,0.9490475464748457,0.05095245352515427,123.05393981933594,123.09818267822266,123.10193634033203,0.04424285888671875,0.04799652099609375,-0.0018768310546875,0.04611968994140625,0.04611968994140625,False,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,local,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,hotspot,t1,q850_trace,precip_zwd,precip,42.47747747747748,359.3983431897952,0.0001375502033624798,1.0,850,0.0,5.900575306092344e-05,1.0,0.9999970431795929,2.956820407020636e-06,4.478277206420898,4.387051582336426,4.311086177825928,-0.09122562408447266,-0.1671910285949707,0.03798270225524902,-0.12920832633972168,0.12920832633972168,False,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,hotspot,t1,q850_trace,precip_only,precip,42.47747747747748,359.3983431897952,0.0001375502033624798,1.0,850,0.0,5.900575306092344e-05,1.0,0.9999970431795929,2.956820407020636e-06,4.260673522949219,4.2652082443237305,3.9236953258514404,0.004534721374511719,-0.3369781970977783,0.17075645923614502,-0.1662217378616333,0.17075645923614502,True,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,low_near,t1,q850_trace,precip_zwd,precip,57.47747747747748,19.39834318979516,1.4005709090270102e-05,1.0,850,0.0,0.002021331498365732,1.0,0.9995059333881956,0.0004940666118043679,4.478277206420898,4.469148635864258,4.483987331390381,-0.009128570556640625,0.005710124969482422,-0.0074193477630615234,-0.0017092227935791016,0.0074193477630615234,True,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,low_near,t1,q850_trace,precip_only,precip,57.47747747747748,19.39834318979516,1.4005709090270102e-05,1.0,850,0.0,0.002021331498365732,1.0,0.9995059333881956,0.0004940666118043679,4.260673522949219,4.2511372566223145,4.265408992767334,-0.009536266326904297,0.004735469818115234,-0.007135868072509766,-0.0024003982543945312,0.007135868072509766,True,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,hotspot,t1,q850_trace,precip_zwd,zwd,42.47747747747748,359.3983431897952,0.0001375502033624798,1.0,850,0.0,5.900575306092344e-05,1.0,0.9999970431795929,2.956820407020636e-06,123.05393981933594,122.5215835571289,123.48733520507812,-0.5323562622070312,0.4333953857421875,-0.4828758239746094,-0.049480438232421875,0.4828758239746094,True,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,low_near,t1,q850_trace,precip_zwd,zwd,57.47747747747748,19.39834318979516,1.4005709090270102e-05,1.0,850,0.0,0.002021331498365732,1.0,0.9995059333881956,0.0004940666118043679,123.05393981933594,123.57952880859375,123.16937255859375,0.5255889892578125,0.1154327392578125,0.205078125,0.3205108642578125,0.3205108642578125,False,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
atlas_2020-03-19T18:00:00,atlas,local,hotspot,t1,q850_trace,precip_zwd,precip,32.47747747747748,354.79529172445586,8.581561996834353e-05,1.0,850,0.0,0.006802721088435374,1.0000000785500416,0.994631026103907,0.005369052024395441,2.361468553543091,3.5072667598724365,1.3087772130966187,1.1457982063293457,-1.0526913404464722,1.099244773387909,0.04655343294143677,1.099244773387909,True,,
atlas_2020-03-19T18:00:00,atlas,local,hotspot,t1,q850_trace,precip_only,precip,32.47747747747748,354.79529172445586,8.581561996834353e-05,1.0,850,0.0,0.006802721088435374,1.0000000785500416,0.994631026103907,0.005369052024395441,2.1329398155212402,3.361647844314575,1.0105997323989868,1.228708028793335,-1.1223400831222534,1.1755240559577942,0.05318397283554077,1.1755240559577942,True,,
atlas_2020-03-19T18:00:00,atlas,local,low_near,t1,q850_trace,precip_zwd,precip,42.47747747747748,7.295291724455865,1.2054101716785226e-06,1.0,850,0.0,0.045686141304347824,1.0,0.9528711349024138,0.04712886509758618,2.361468553543091,2.3581278324127197,2.352403402328491,-0.0033407211303710938,-0.00906515121459961,0.002862215042114258,-0.0062029361724853516,0.0062029361724853516,False,,
atlas_2020-03-19T18:00:00,atlas,local,low_near,t1,q850_trace,precip_only,precip,42.47747747747748,7.295291724455865,1.2054101716785226e-06,1.0,850,0.0,0.045686141304347824,1.0,0.9528711349024138,0.04712886509758618,2.1329398155212402,2.133641481399536,2.1400370597839355,0.0007016658782958984,0.0070972442626953125,-0.003197789192199707,0.0038994550704956055,0.0038994550704956055,False,,
atlas_2020-03-19T18:00:00,atlas,local,hotspot,t1,q850_trace,precip_zwd,zwd,32.47747747747748,354.79529172445586,8.581561996834353e-05,1.0,850,0.0,0.006802721088435374,1.0000000785500416,0.994631026103907,0.005369052024395441,97.83326721191406,96.62464904785156,95.10919189453125,-1.2086181640625,-2.7240753173828125,0.7577285766601562,-1.9663467407226562,1.9663467407226562,False,,
atlas_2020-03-19T18:00:00,atlas,local,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
atlas_2020-03-19T18:00:00,atlas,local,low_near,t1,q850_trace,precip_zwd,zwd,42.47747747747748,7.295291724455865,1.2054101716785226e-06,1.0,850,0.0,0.045686141304347824,1.0,0.9528711349024138,0.04712886509758618,97.83326721191406,97.82640838623047,97.83280944824219,-0.00685882568359375,-0.000457763671875,-0.003200531005859375,-0.003658294677734375,0.003658294677734375,False,,
atlas_2020-03-19T18:00:00,atlas,local,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
atlas_2020-03-19T18:00:00,atlas,synoptic,hotspot,t1,q850_trace,precip_zwd,precip,34.97747747747748,352.29529172445586,0.00014367081166710705,1.0,850,0.0,0.005441195751933919,0.9999998940356032,0.996696665893833,0.003303228491794805,2.361468553543091,3.3149735927581787,1.213581919670105,0.9535050392150879,-1.1478866338729858,1.0506958365440369,-0.09719079732894897,1.0506958365440369,True,,
atlas_2020-03-19T18:00:00,atlas,synoptic,hotspot,t1,q850_trace,precip_only,precip,34.97747747747748,352.29529172445586,0.00014367081166710705,1.0,850,0.0,0.005441195751933919,0.9999998940356032,0.996696665893833,0.003303228491794805,2.1329398155212402,3.1220147609710693,0.9322981238365173,0.9890749454498291,-1.200641691684723,1.094858318567276,-0.1057833731174469,1.094858318567276,True,,
atlas_2020-03-19T18:00:00,atlas,synoptic,low_near,t1,q850_trace,precip_zwd,precip,49.97747747747748,357.29529172445586,9.972637599275913e-06,1.0,850,0.0,0.049004475999382624,0.999999916833803,0.9354369169425844,0.06456300526067824,2.361468553543091,2.3154819011688232,2.3137123584747314,-0.04598665237426758,-0.047756195068359375,0.0008847713470458984,-0.04687142372131348,0.04687142372131348,False,,
atlas_2020-03-19T18:00:00,atlas,synoptic,low_near,t1,q850_trace,precip_only,precip,49.97747747747748,357.29529172445586,9.972637599275913e-06,1.0,850,0.0,0.049004475999382624,0.999999916833803,0.9354369169425844,0.06456300526067824,2.1329398155212402,2.073500394821167,2.0954291820526123,-0.05943942070007324,-0.03751063346862793,-0.010964393615722656,-0.048475027084350586,0.048475027084350586,False,,
atlas_2020-03-19T18:00:00,atlas,synoptic,hotspot,t1,q850_trace,precip_zwd,zwd,34.97747747747748,352.29529172445586,0.00014367081166710705,1.0,850,0.0,0.005441195751933919,0.9999998940356032,0.996696665893833,0.003303228491794805,97.83326721191406,95.59501647949219,95.41631317138672,-2.238250732421875,-2.4169540405273438,0.08935165405273438,-2.3276023864746094,2.3276023864746094,False,,
atlas_2020-03-19T18:00:00,atlas,synoptic,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
atlas_2020-03-19T18:00:00,atlas,synoptic,low_near,t1,q850_trace,precip_zwd,zwd,49.97747747747748,357.29529172445586,9.972637599275913e-06,1.0,850,0.0,0.049004475999382624,0.999999916833803,0.9354369169425844,0.06456300526067824,97.83326721191406,97.87451934814453,97.80690002441406,0.04125213623046875,-0.0263671875,0.033809661865234375,0.007442474365234375,0.033809661865234375,True,,
atlas_2020-03-19T18:00:00,atlas,synoptic,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
california_2020-12-13T18:00:00,california,local,hotspot,t1,q850_trace,precip_zwd,precip,38.22747747747748,234.32046739745803,5.3696090617449954e-05,1.0,850,0.0,0.0,1.0,1.0,0.0,3.97589111328125,4.330139636993408,3.3499858379364014,0.3542485237121582,-0.6259052753448486,0.4900768995285034,-0.13582837581634521,0.4900768995285034,True,,
california_2020-12-13T18:00:00,california,local,hotspot,t1,q850_trace,precip_only,precip,38.22747747747748,234.32046739745803,5.3696090617449954e-05,1.0,850,0.0,0.0,1.0,1.0,0.0,3.781698226928711,4.2830939292907715,2.902529239654541,0.5013957023620605,-0.8791689872741699,0.6902823448181152,-0.1888866424560547,0.6902823448181152,True,,
california_2020-12-13T18:00:00,california,local,low_near,t1,q850_trace,precip_zwd,precip,50.72747747747748,249.32046739745803,1.0240736401101458e-06,1.0,850,0.0,0.24030329542140566,1.0,0.4924827299386906,0.5075172700613094,3.97589111328125,3.985106945037842,3.9801278114318848,0.009215831756591797,0.004236698150634766,0.0024895668029785156,0.006726264953613281,0.006726264953613281,False,,
california_2020-12-13T18:00:00,california,local,low_near,t1,q850_trace,precip_only,precip,50.72747747747748,249.32046739745803,1.0240736401101458e-06,1.0,850,0.0,0.24030329542140566,1.0,0.4924827299386906,0.5075172700613094,3.781698226928711,3.789980411529541,3.782198667526245,0.008282184600830078,0.0005004405975341797,0.0038908720016479492,0.004391312599182129,0.004391312599182129,False,,
california_2020-12-13T18:00:00,california,local,hotspot,t1,q850_trace,precip_zwd,zwd,38.22747747747748,234.32046739745803,5.3696090617449954e-05,1.0,850,0.0,0.0,1.0,1.0,0.0,97.83531951904297,101.03729248046875,92.1888198852539,3.2019729614257812,-5.6464996337890625,4.424236297607422,-1.2222633361816406,4.424236297607422,True,,
california_2020-12-13T18:00:00,california,local,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
california_2020-12-13T18:00:00,california,local,low_near,t1,q850_trace,precip_zwd,zwd,50.72747747747748,249.32046739745803,1.0240736401101458e-06,1.0,850,0.0,0.24030329542140566,1.0,0.4924827299386906,0.5075172700613094,97.83531951904297,97.96747589111328,97.7991943359375,0.1321563720703125,-0.03612518310546875,0.08414077758789062,0.048015594482421875,0.08414077758789062,True,,
california_2020-12-13T18:00:00,california,local,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
california_2020-12-13T18:00:00,california,synoptic,hotspot,t1,q850_trace,precip_zwd,precip,35.72747747747748,234.32046739745803,0.0001035681925714016,1.0,850,0.0,0.059377333376619164,1.0,0.9463825186660574,0.05361748133394267,3.97589111328125,4.1821112632751465,3.532154083251953,0.20622014999389648,-0.4437370300292969,0.3249785900115967,-0.1187584400177002,0.3249785900115967,True,,
california_2020-12-13T18:00:00,california,synoptic,hotspot,t1,q850_trace,precip_only,precip,35.72747747747748,234.32046739745803,0.0001035681925714016,1.0,850,0.0,0.059377333376619164,1.0,0.9463825186660574,0.05361748133394267,3.781698226928711,4.146493434906006,3.1550076007843018,0.3647952079772949,-0.6266906261444092,0.49574291706085205,-0.13094770908355713,0.49574291706085205,True,,
california_2020-12-13T18:00:00,california,synoptic,low_near,t1,q850_trace,precip_zwd,precip,50.72747747747748,254.32046739745803,8.604457434557844e-06,1.0,850,0.0,0.22380313425656345,1.0,0.5443047756764156,0.45569522432358445,3.97589111328125,3.976844549179077,3.9912266731262207,0.0009534358978271484,0.015335559844970703,-0.007191061973571777,0.008144497871398926,0.008144497871398926,False,,
california_2020-12-13T18:00:00,california,synoptic,low_near,t1,q850_trace,precip_only,precip,50.72747747747748,254.32046739745803,8.604457434557844e-06,1.0,850,0.0,0.22380313425656345,1.0,0.5443047756764156,0.45569522432358445,3.781698226928711,3.7831313610076904,3.7931036949157715,0.0014331340789794922,0.011405467987060547,-0.004986166954040527,0.0064193010330200195,0.0064193010330200195,False,,
california_2020-12-13T18:00:00,california,synoptic,hotspot,t1,q850_trace,precip_zwd,zwd,35.72747747747748,234.32046739745803,0.0001035681925714016,1.0,850,0.0,0.059377333376619164,1.0,0.9463825186660574,0.05361748133394267,97.83531951904297,99.07484436035156,94.49766540527344,1.2395248413085938,-3.3376541137695312,2.2885894775390625,-1.0490646362304688,2.2885894775390625,True,,
california_2020-12-13T18:00:00,california,synoptic,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
california_2020-12-13T18:00:00,california,synoptic,low_near,t1,q850_trace,precip_zwd,zwd,50.72747747747748,254.32046739745803,8.604457434557844e-06,1.0,850,0.0,0.22380313425656345,1.0,0.5443047756764156,0.45569522432358445,97.83531951904297,98.08193969726562,97.83248901367188,0.24662017822265625,-0.00283050537109375,0.124725341796875,0.12189483642578125,0.124725341796875,True,,
california_2020-12-13T18:00:00,california,synoptic,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,hotspot,t1,q850_trace,precip_zwd,precip,-43.52252252252252,172.2004848495109,6.510733510367572e-05,1.0,850,0.0,0.004004004004004004,1.0,0.9969186910641771,0.0030813089358229205,1.978289008140564,3.2397165298461914,1.5514822006225586,1.2614275217056274,-0.42680680751800537,0.8441171646118164,0.41731035709381104,0.8441171646118164,True,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,hotspot,t1,q850_trace,precip_only,precip,-43.52252252252252,172.2004848495109,6.510733510367572e-05,1.0,850,0.0,0.004004004004004004,1.0,0.9969186910641771,0.0030813089358229205,1.857002854347229,3.128848075866699,1.338492751121521,1.2718452215194702,-0.518510103225708,0.8951776623725891,0.3766675591468811,0.8951776623725891,True,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,low_near,t1,q850_trace,precip_zwd,precip,-56.02252252252252,184.7004848495109,9.628978432374424e-07,1.0,850,0.0,0.03602676273803397,1.0,0.9499751468604074,0.05002485313959263,1.978289008140564,1.9692296981811523,1.9830574989318848,-0.009059309959411621,0.004768490791320801,-0.006913900375366211,-0.00214540958404541,0.006913900375366211,True,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,low_near,t1,q850_trace,precip_only,precip,-56.02252252252252,184.7004848495109,9.628978432374424e-07,1.0,850,0.0,0.03602676273803397,1.0,0.9499751468604074,0.05002485313959263,1.857002854347229,1.85258150100708,1.8652198314666748,-0.004421353340148926,0.0082169771194458,-0.006319165229797363,0.0018978118896484375,0.006319165229797363,True,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,hotspot,t1,q850_trace,precip_zwd,zwd,-43.52252252252252,172.2004848495109,6.510733510367572e-05,1.0,850,0.0,0.004004004004004004,1.0,0.9969186910641771,0.0030813089358229205,119.95804595947266,121.50713348388672,115.18534851074219,1.5490875244140625,-4.772697448730469,3.1608924865722656,-1.6118049621582031,3.1608924865722656,True,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,hotspot,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,low_near,t1,q850_trace,precip_zwd,zwd,-56.02252252252252,184.7004848495109,9.628978432374424e-07,1.0,850,0.0,0.03602676273803397,1.0,0.9499751468604074,0.05002485313959263,119.95804595947266,120.01836395263672,119.91685485839844,0.0603179931640625,-0.04119110107421875,0.050754547119140625,0.009563446044921875,0.050754547119140625,True,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,low_near,t1,q850_trace,precip_only,zwd,,,,,,,,,,,,,,nan,nan,nan,nan,nan,,True,no_zwd_output_head
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,hotspot,t1,q850_trace,precip_zwd,precip,-46.02252252252252,172.2004848495109,0.00011775813618442044,1.0,850,0.0,0.024850756629182284,0.999999910201222,0.9735137606300426,0.026486151949603486,1.978289008140564,3.2877418994903564,1.3613523244857788,1.3094528913497925,-0.6169366836547852,0.9631947875022888,0.34625810384750366,0.9631947875022888,True,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,hotspot,t1,q850_trace,precip_only,precip,-46.02252252252252,172.2004848495109,0.00011775813618442044,1.0,850,0.0,0.024850756629182284,0.999999910201222,0.9735137606300426,0.026486151949603486,1.857002854347229,3.11801815032959,1.23993980884552,1.2610152959823608,-0.617063045501709,0.9390391707420349,0.3219761252403259,0.9390391707420349,True,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,q850_trace,precip_zwd,precip,-61.02252252252252,172.2004848495109,8.954866643762216e-06,1.0,850,0.0,0.07634327346005541,1.0,0.9170534840505181,0.08294651594948192,1.978289008140564,1.959203839302063,1.9413361549377441,-0.019085168838500977,-0.036952853202819824,0.008933842182159424,-0.0280190110206604,0.0280190110206604,False,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,low_near,t1,q850_trace,precip_only,precip,-61.02252252252252,172.2004848495109,8.954866643762216e-06,1.0,850,0.0,0.07634327346005541,1.0,0.9170534840505181,0.08294651594948192,1.857002854347229,1.8503774404525757,1.8321408033370972,-0.00662541389465332,-0.024862051010131836,0.009118318557739258,-0.015743732452392578,0.015743732452392578,False,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,hotspot,t1,q850_trace,precip_zwd,zwd,-46.02252252252252,172.2004848495109,0.00011775813618442044,1.0,850,0.0,0.024850756629182284,0.999999910201222,0.9735137606300426,0.026486151949603486,119.95804595947266,122.0912857055664,113.8423080444336,2.13323974609375,-6.1157379150390625,4.124488830566406,-1.9912490844726562,4.124488830566406,True,,
