case_id,target,scale,region_kind,perturb_timestep,mode,model,target_var,mask_center_lat,mask_center_lon,pooled_saliency,magnitude,perturb_level_hpa,plus_clip_frac,minus_clip_frac,plus_realized_frac,minus_realized_frac,pair_asymmetry,actual_target_score,plus_target_score,minus_target_score,plus_target_delta,minus_target_delta,signed_target_response,common_target_response,mean_abs_target_delta,output_opposite_sign,stage_name,family,stage_index,n_blocks,plus_delta_rms_mean,minus_delta_rms_mean,contrast_rms_mean,common_rms_mean,signed_cosine_mean,contrast_share_mean
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_zwd,q850,30.22747747747748,18.75262583833606,1.5600626284140162e-05,1.0,850,0.0,0.006735983971812498,1.0,0.9941714463220398,0.0058285536779601735,7.392641544342041,7.395227432250977,7.391101360321045,0.002585887908935547,-0.0015401840209960938,0.0020630359649658203,0.0005228519439697266,0.0020630359649658203,True,enc_s2,encoder,2,8,0.0027035532984882593,0.0028991256840527058,0.002570252021541819,0.001118221291108057,0.7094764309474068,0.6969493255195853
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_zwd,q850,30.22747747747748,18.75262583833606,1.5600626284140162e-05,1.0,850,0.0,0.006735983971812498,1.0,0.9941714463220398,0.0058285536779601735,7.392641544342041,7.395227432250977,7.391101360321045,0.002585887908935547,-0.0015401840209960938,0.0020630359649658203,0.0005228519439697266,0.0020630359649658203,True,dec_s0,decoder,0,8,0.0034764943993650377,0.0037454707780852914,0.0032261510204989463,0.0016262083954643458,0.622446442180517,0.6657937012387216
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_zwd,q850,30.22747747747748,18.75262583833606,1.5600626284140162e-05,1.0,850,0.0,0.006735983971812498,1.0,0.9941714463220398,0.0058285536779601735,7.392641544342041,7.395227432250977,7.391101360321045,0.002585887908935547,-0.0015401840209960938,0.0020630359649658203,0.0005228519439697266,0.0020630359649658203,True,dec_s1,decoder,1,10,0.005272635049186647,0.0055086899548768995,0.004764889879152179,0.0025229671853594484,0.622133544980406,0.6560063460998997
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_zwd,q850,30.22747747747748,18.75262583833606,1.5600626284140162e-05,1.0,850,0.0,0.006735983971812498,1.0,0.9941714463220398,0.0058285536779601735,7.392641544342041,7.395227432250977,7.391101360321045,0.002585887908935547,-0.0015401840209960938,0.0020630359649658203,0.0005228519439697266,0.0020630359649658203,True,dec_s2,decoder,2,6,0.019837711937725544,0.019786714265743893,0.01846323348581791,0.007186089487125476,0.8273582665981284,0.7198582233129601
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_zwd,q850,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,5.677609920501709,7.204433917999268,4.2096076011657715,1.5268239974975586,-1.4680023193359375,1.497413158416748,0.029410839080810547,1.497413158416748,True,enc_s0,encoder,0,6,0.005285488519196709,0.005333293151731293,0.005131409891570608,0.001359986044311275,0.8764848586520371,0.7895891765417704
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_zwd,q850,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,5.677609920501709,7.204433917999268,4.2096076011657715,1.5268239974975586,-1.4680023193359375,1.497413158416748,0.029410839080810547,1.497413158416748,True,enc_s1,encoder,1,10,0.003940414264798164,0.003308996162377298,0.0031406070571392774,0.0017749948136042803,0.5838541882812924,0.6628256810750759
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_zwd,q850,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,5.677609920501709,7.204433917999268,4.2096076011657715,1.5268239974975586,-1.4680023193359375,1.497413158416748,0.029410839080810547,1.497413158416748,True,enc_s2,encoder,2,8,0.001630044513149187,0.001431634373147972,0.0013028099201619625,0.0008099318656604737,0.45847244255889696,0.6166920321591186
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_zwd,q850,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,5.677609920501709,7.204433917999268,4.2096076011657715,1.5268239974975586,-1.4680023193359375,1.497413158416748,0.029410839080810547,1.497413158416748,True,dec_s0,decoder,0,8,0.0023518584930570796,0.002110738671035506,0.001852311019320041,0.0012495273185777478,0.3905451367181928,0.598100605502898
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_zwd,q850,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,5.677609920501709,7.204433917999268,4.2096076011657715,1.5268239974975586,-1.4680023193359375,1.497413158416748,0.029410839080810547,1.497413158416748,True,dec_s1,decoder,1,10,0.003338119329418987,0.0032495673513039947,0.0024602322489954533,0.0021887699142098425,0.10209526948994832,0.5245053224823175
andes_2020-03-25T12:00:00,andes,local,hotspot,t1,q850_trace,precip_zwd,q850,-32.52252252252252,290.54529172445586,0.00013807686627842486,1.0,850,0.0,0.00641025641025641,1.0,0.9943908805094404,0.005609119490559675,5.677609920501709,7.204433917999268,4.2096076011657715,1.5268239974975586,-1.4680023193359375,1.497413158416748,0.029410839080810547,1.497413158416748,True,dec_s2,decoder,2,6,0.011949869804084301,0.011328930966556072,0.009885228238999844,0.006152400281280279,0.4960645766631817,0.6162952871806633
