case_id,target,scale,region_kind,perturb_timestep,mode,model,target_var,mask_center_lat,mask_center_lon,pooled_saliency,dose_mm,actual_target_score,plus_target_score,minus_target_score,plus_target_delta,minus_target_delta,signed_target_response,common_target_response,mean_abs_target_delta,output_opposite_sign,magnitude,perturb_level_hpa,plus_clip_frac,minus_clip_frac,plus_realized_frac,minus_realized_frac,pair_asymmetry
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,hotspot,t1,precip_trace,precip_only,q850,42.47747747747748,359.3983431897952,0.0001375502033624798,2.11,4.696399211883545,4.712792873382568,4.695025444030762,0.016393661499023438,-0.0013737678527832031,0.00888371467590332,0.007509946823120117,0.00888371467590332,True,,,,,,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,hotspot,t1,q850_trace,precip_only,q850,42.47747747747748,359.3983431897952,0.0001375502033624798,,4.696399211883545,5.896194934844971,3.828968048095703,1.1997957229614258,-0.8674311637878418,1.0336134433746338,0.166182279586792,1.0336134433746338,True,1.0,850,0.0,5.900575306092344e-05,1.0,0.9999970431795929,2.956820407020636e-06
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,low_near,t1,precip_trace,precip_only,q850,57.47747747747748,19.39834318979516,1.4005709090270102e-05,2.11,4.696399211883545,4.695748805999756,4.694513320922852,-0.0006504058837890625,-0.0018858909606933594,0.0006177425384521484,-0.001268148422241211,0.001268148422241211,False,,,,,,,
aquitaine_basin_2020-10-02T06:00:00,aquitaine_basin,synoptic,low_near,t1,q850_trace,precip_only,q850,57.47747747747748,19.39834318979516,1.4005709090270102e-05,,4.696399211883545,4.70667028427124,4.667174816131592,0.010271072387695312,-0.029224395751953125,0.01974773406982422,-0.009476661682128906,0.01974773406982422,True,1.0,850,0.0,0.002021331498365732,1.0,0.9995059333881956,0.0004940666118043679
atlas_2020-03-19T18:00:00,atlas,local,hotspot,t1,precip_trace,precip_only,q850,32.47747747747748,354.79529172445586,8.581561996834353e-05,2.11,6.107126712799072,6.110844135284424,6.108969688415527,0.0037174224853515625,0.0018429756164550781,0.0009372234344482422,0.0027801990509033203,0.0027801990509033203,False,,,,,,,
atlas_2020-03-19T18:00:00,atlas,local,hotspot,t1,q850_trace,precip_only,q850,32.47747747747748,354.79529172445586,8.581561996834353e-05,,6.107126712799072,6.790768623352051,4.551074504852295,0.6836419105529785,-1.5560522079467773,1.119847059249878,-0.4362051486968994,1.119847059249878,True,1.0,850,0.0,0.006802721088435374,1.0000000785500416,0.994631026103907,0.005369052024395441
atlas_2020-03-19T18:00:00,atlas,local,low_near,t1,precip_trace,precip_only,q850,42.47747747747748,7.295291724455865,1.2054101716785226e-06,2.11,6.107126712799072,6.107022762298584,6.106992721557617,-0.00010395050048828125,-0.00013399124145507812,1.5020370483398438e-05,-0.00011897087097167969,0.00011897087097167969,False,,,,,,,
atlas_2020-03-19T18:00:00,atlas,local,low_near,t1,q850_trace,precip_only,q850,42.47747747747748,7.295291724455865,1.2054101716785226e-06,,6.107126712799072,6.108686447143555,6.107285022735596,0.0015597343444824219,0.0001583099365234375,0.0007007122039794922,0.0008590221405029297,0.0008590221405029297,False,1.0,850,0.0,0.045686141304347824,1.0,0.9528711349024138,0.04712886509758618
atlas_2020-03-19T18:00:00,atlas,synoptic,hotspot,t1,precip_trace,precip_only,q850,34.97747747747748,352.29529172445586,0.00014367081166710705,2.11,6.107126712799072,6.112150192260742,6.108119010925293,0.005023479461669922,0.0009922981262207031,0.0020155906677246094,0.0030078887939453125,0.0030078887939453125,False,,,,,,,
atlas_2020-03-19T18:00:00,atlas,synoptic,hotspot,t1,q850_trace,precip_only,q850,34.97747747747748,352.29529172445586,0.00014367081166710705,,6.107126712799072,6.869685173034668,4.379372596740723,0.7625584602355957,-1.7277541160583496,1.2451562881469727,-0.48259782791137695,1.2451562881469727,True,1.0,850,0.0,0.005441195751933919,0.9999998940356032,0.996696665893833,0.003303228491794805
atlas_2020-03-19T18:00:00,atlas,synoptic,low_near,t1,precip_trace,precip_only,q850,49.97747747747748,357.29529172445586,9.972637599275913e-06,2.11,6.107126712799072,6.106659889221191,6.106963157653809,-0.0004668235778808594,-0.00016355514526367188,-0.00015163421630859375,-0.0003151893615722656,0.0003151893615722656,False,,,,,,,
atlas_2020-03-19T18:00:00,atlas,synoptic,low_near,t1,q850_trace,precip_only,q850,49.97747747747748,357.29529172445586,9.972637599275913e-06,,6.107126712799072,6.119977951049805,6.08173131942749,0.012851238250732422,-0.02539539337158203,0.019123315811157227,-0.006272077560424805,0.019123315811157227,True,1.0,850,0.0,0.049004475999382624,0.999999916833803,0.9354369169425844,0.06456300526067824
california_2020-12-13T18:00:00,california,local,hotspot,t1,precip_trace,precip_only,q850,38.22747747747748,234.32046739745803,5.3696090617449954e-05,2.11,4.947642803192139,4.953320503234863,4.9474334716796875,0.005677700042724609,-0.00020933151245117188,0.0029435157775878906,0.0027341842651367188,0.0029435157775878906,True,,,,,,,
california_2020-12-13T18:00:00,california,local,hotspot,t1,q850_trace,precip_only,q850,38.22747747747748,234.32046739745803,5.3696090617449954e-05,,4.947642803192139,5.64487361907959,3.689890146255493,0.6972308158874512,-1.2577526569366455,0.9774917364120483,-0.28026092052459717,0.9774917364120483,True,1.0,850,0.0,0.0,1.0,1.0,0.0
california_2020-12-13T18:00:00,california,local,low_near,t1,precip_trace,precip_only,q850,50.72747747747748,249.32046739745803,1.0240736401101458e-06,2.11,4.947642803192139,4.947470664978027,4.94809627532959,-0.00017213821411132812,0.0004534721374511719,-0.00031280517578125,0.00014066696166992188,0.00031280517578125,True,,,,,,,
california_2020-12-13T18:00:00,california,local,low_near,t1,q850_trace,precip_only,q850,50.72747747747748,249.32046739745803,1.0240736401101458e-06,,4.947642803192139,4.9475321769714355,4.948999881744385,-0.000110626220703125,0.0013570785522460938,-0.0007338523864746094,0.0006232261657714844,0.0007338523864746094,True,1.0,850,0.0,0.24030329542140566,1.0,0.4924827299386906,0.5075172700613094
california_2020-12-13T18:00:00,california,synoptic,hotspot,t1,precip_trace,precip_only,q850,35.72747747747748,234.32046739745803,0.0001035681925714016,2.11,4.947642803192139,4.9499006271362305,4.946341037750244,0.002257823944091797,-0.0013017654418945312,0.001779794692993164,0.0004780292510986328,0.001779794692993164,True,,,,,,,
california_2020-12-13T18:00:00,california,synoptic,hotspot,t1,q850_trace,precip_only,q850,35.72747747747748,234.32046739745803,0.0001035681925714016,,4.947642803192139,5.781121730804443,3.6082475185394287,0.8334789276123047,-1.33939528465271,1.0864371061325073,-0.25295817852020264,1.0864371061325073,True,1.0,850,0.0,0.059377333376619164,1.0,0.9463825186660574,0.05361748133394267
california_2020-12-13T18:00:00,california,synoptic,low_near,t1,precip_trace,precip_only,q850,50.72747747747748,254.32046739745803,8.604457434557844e-06,2.11,4.947642803192139,4.947576999664307,4.947271823883057,-6.580352783203125e-05,-0.00037097930908203125,0.000152587890625,-0.00021839141845703125,0.00021839141845703125,False,,,,,,,
california_2020-12-13T18:00:00,california,synoptic,low_near,t1,q850_trace,precip_only,q850,50.72747747747748,254.32046739745803,8.604457434557844e-06,,4.947642803192139,4.971206188201904,4.931270122528076,0.023563385009765625,-0.0163726806640625,0.019968032836914062,0.0035953521728515625,0.019968032836914062,True,1.0,850,0.0,0.22380313425656345,1.0,0.5443047756764156,0.45569522432358445
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,hotspot,t1,precip_trace,precip_only,q850,-43.52252252252252,172.2004848495109,6.510733510367572e-05,2.11,4.565371036529541,4.587724685668945,4.567209720611572,0.022353649139404297,0.00183868408203125,0.010257482528686523,0.012096166610717773,0.012096166610717773,False,,,,,,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,hotspot,t1,q850_trace,precip_only,q850,-43.52252252252252,172.2004848495109,6.510733510367572e-05,,4.565371036529541,5.5481414794921875,2.378699779510498,0.9827704429626465,-2.186671257019043,1.5847208499908447,-0.6019504070281982,1.5847208499908447,True,1.0,850,0.0,0.004004004004004004,1.0,0.9969186910641771,0.0030813089358229205
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,low_near,t1,precip_trace,precip_only,q850,-56.02252252252252,184.7004848495109,9.628978432374424e-07,2.11,4.565371036529541,4.563361167907715,4.567880630493164,-0.002009868621826172,0.002509593963623047,-0.0022597312927246094,0.0002498626708984375,0.0022597312927246094,True,,,,,,,
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,local,low_near,t1,q850_trace,precip_only,q850,-56.02252252252252,184.7004848495109,9.628978432374424e-07,,4.565371036529541,4.562493801116943,4.565059661865234,-0.0028772354125976562,-0.0003113746643066406,-0.0012829303741455078,-0.0015943050384521484,0.0015943050384521484,False,1.0,850,0.0,0.03602676273803397,1.0,0.9499751468604074,0.05002485313959263
canterbury_plain_2020-02-22T06:00:00,canterbury_plain,synoptic,hotspot,t1,precip_trace,precip_only,q850,-46.02252252252252,172.2004848495109,0.00011775813618442044,2.11,4.565371036529541,4.588824272155762,4.565235137939453,0.023453235626220703,-0.00013589859008789062,0.011794567108154297,0.011658668518066406,0.011794567108154297,True,,,,,,,
